file,status,rows,schema_ok,missing_columns,extra_columns,null_symbol,null_element,null_value,period_consistent,unique_periods,output_file,error
360ONE_2024_2025.csv,WARNING,2065,True,,,0,0,41,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,360ONE_2024_2025_clean.csv,
DBCORP_2024_2025.csv,WARNING,1634,True,,,0,0,41,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DBCORP_2024_2025_clean.csv,
DBL_2024_2025.csv,WARNING,1877,True,,,0,0,29,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DBL_2024_2025_clean.csv,
DBOL_2024_2025.csv,WARNING,1612,True,,,0,0,46,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DBOL_2024_2025_clean.csv,
DBREALTY_2024_2025.csv,WARNING,1848,True,,,0,0,40,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DBREALTY_2024_2025_clean.csv,
DCAL_2024_2025.csv,WARNING,1623,True,,,0,0,48,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCAL_2024_2025_clean.csv,
DCBBANK_2024_2025.csv,WARNING,1755,True,,,0,0,29,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCBBANK_2024_2025_clean.csv,
DCMNVL_2024_2025.csv,WARNING,1439,True,,,0,0,14,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCMNVL_2024_2025_clean.csv,
DCMSHRIRAM_2024_2025.csv,WARNING,2109,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCMSHRIRAM_2024_2025_clean.csv,
DCMSRIND_2024_2025.csv,WARNING,1555,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCMSRIND_2024_2025_clean.csv,
DCW_2024_2025.csv,WARNING,1612,True,,,0,0,86,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCW_2024_2025_clean.csv,
DCXINDIA_2024_2025.csv,WARNING,1616,True,,,0,0,12,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DCXINDIA_2024_2025_clean.csv,
DDEVPLSTIK_2024_2025.csv,WARNING,1804,True,,,0,0,44,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DDEVPLSTIK_2024_2025_clean.csv,
DEEDEV_2024_2025.csv,WARNING,1568,True,,,0,0,6,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DEEDEV_2024_2025_clean.csv,
DEEPAKFERT_2024_2025.csv,WARNING,2083,True,,,0,0,27,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DEEPAKFERT_2024_2025_clean.csv,
DEEPAKNTR_2024_2025.csv,WARNING,2234,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DEEPAKNTR_2024_2025_clean.csv,
DEEPINDS_2024_2025.csv,WARNING,1421,True,,,0,0,16,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DEEPINDS_2024_2025_clean.csv,
DELHIVERY_2024_2025.csv,WARNING,1634,True,,,0,0,39,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DELHIVERY_2024_2025_clean.csv,
DELTACORP_2024_2025.csv,WARNING,1543,True,,,0,0,6,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DELTACORP_2024_2025_clean.csv,
DEN_2024_2025.csv,WARNING,1755,True,,,0,0,23,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DEN_2024_2025_clean.csv,
DEVYANI_2024_2025.csv,WARNING,1756,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DEVYANI_2024_2025_clean.csv,
DHAMPURSUG_2024_2025.csv,WARNING,1813,True,,,0,0,97,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DHAMPURSUG_2024_2025_clean.csv,
DHANI_2024_2025.csv,WARNING,1601,True,,,0,0,26,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DHANI_2024_2025_clean.csv,
DHANUKA_2024_2025.csv,WARNING,1754,True,,,0,0,42,False,2022-04-01 to 2023-04-01 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DHANUKA_2024_2025_clean.csv,
DIACABS_2024_2025.csv,WARNING,1698,True,,,0,0,6,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DIACABS_2024_2025_clean.csv,
DIAMONDYD_2024_2025.csv,WARNING,1554,True,,,0,0,15,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DIAMONDYD_2024_2025_clean.csv,
DISHTV_2024_2025.csv,WARNING,1446,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DISHTV_2024_2025_clean.csv,
DIVGIITTS_2024_2025.csv,WARNING,1813,True,,,0,0,84,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DIVGIITTS_2024_2025_clean.csv,
DIVISLAB_2024_2025.csv,WARNING,1859,True,,,0,0,16,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DIVISLAB_2024_2025_clean.csv,
DIXON_2024_2025.csv,WARNING,1881,True,,,0,0,32,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DIXON_2024_2025_clean.csv,
DLF_2024_2025.csv,WARNING,2647,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DLF_2024_2025_clean.csv,
DMART_2024_2025.csv,WARNING,1840,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DMART_2024_2025_clean.csv,
DMCC_2024_2025.csv,WARNING,1606,True,,,0,0,43,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DMCC_2024_2025_clean.csv,
DODLA_2024_2025.csv,WARNING,1571,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DODLA_2024_2025_clean.csv,
DOLATALGO_2024_2025.csv,WARNING,1363,True,,,0,0,24,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DOLATALGO_2024_2025_clean.csv,
DOLLAR_2024_2025.csv,WARNING,1723,True,,,0,0,4,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DOLLAR_2024_2025_clean.csv,
DOMS_2024_2025.csv,WARNING,1592,True,,,0,0,14,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DOMS_2024_2025_clean.csv,
DPABHUSHAN_2024_2025.csv,WARNING,1643,True,,,0,0,39,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DPABHUSHAN_2024_2025_clean.csv,
DPSCLTD_2024_2025.csv,WARNING,1624,True,,,0,0,30,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DPSCLTD_2024_2025_clean.csv,
DREAMFOLKS_2024_2025.csv,WARNING,1600,True,,,0,0,45,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DREAMFOLKS_2024_2025_clean.csv,
DREDGECORP_2024_2025.csv,WARNING,1687,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DREDGECORP_2024_2025_clean.csv,
DRREDDY_2024_2025.csv,WARNING,2620,True,,,0,0,3,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DRREDDY_2024_2025_clean.csv,
DVL_2024_2025.csv,WARNING,1489,True,,,0,0,35,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DVL_2024_2025_clean.csv,
DWARKESH_2024_2025.csv,WARNING,1757,True,,,0,0,3,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DWARKESH_2024_2025_clean.csv,
DYNAMATECH_2024_2025.csv,WARNING,1988,True,,,0,0,6,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,DYNAMATECH_2024_2025_clean.csv,
EASEMYTRIP_2024_2025.csv,WARNING,1611,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EASEMYTRIP_2024_2025_clean.csv,
ECLERX_2024_2025.csv,WARNING,2001,True,,,0,0,13,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ECLERX_2024_2025_clean.csv,
EDELWEISS_2024_2025.csv,WARNING,1723,True,,,0,0,16,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EDELWEISS_2024_2025_clean.csv,
EFCIL_2024_2025.csv,WARNING,1590,True,,,0,0,9,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EFCIL_2024_2025_clean.csv,
EICHERMOT_2024_2025.csv,WARNING,2124,True,,,0,0,25,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EICHERMOT_2024_2025_clean.csv,
EIDPARRY_2024_2025.csv,WARNING,2066,True,,,0,0,13,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EIDPARRY_2024_2025_clean.csv,
EIHAHOTELS_2024_2025.csv,WARNING,1674,True,,,0,0,37,False,2022-04-01 to 2023-04-01 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EIHAHOTELS_2024_2025_clean.csv,
EIHOTEL_2024_2025.csv,WARNING,1800,True,,,0,0,38,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EIHOTEL_2024_2025_clean.csv,
EKC_2024_2025.csv,WARNING,1591,True,,,0,0,31,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EKC_2024_2025_clean.csv,
ELECON_2024_2025.csv,WARNING,1871,True,,,0,0,21,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ELECON_2024_2025_clean.csv,
ELECTCAST_2024_2025.csv,WARNING,1776,True,,,0,0,18,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ELECTCAST_2024_2025_clean.csv,
ELGIEQUIP_2024_2025.csv,WARNING,1823,True,,,0,0,28,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ELGIEQUIP_2024_2025_clean.csv,
EMAMILTD_2024_2025.csv,WARNING,1955,True,,,0,0,43,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EMAMILTD_2024_2025_clean.csv,
EMAMIPAP_2024_2025.csv,WARNING,1450,True,,,0,0,26,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EMAMIPAP_2024_2025_clean.csv,
EMBDL_2024_2025.csv,WARNING,2414,True,,,0,0,20,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EMBDL_2024_2025_clean.csv,
EMIL_2024_2025.csv,WARNING,1598,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EMIL_2024_2025_clean.csv,
EMSLIMITED_2024_2025.csv,WARNING,1569,True,,,0,0,47,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EMSLIMITED_2024_2025_clean.csv,
EMUDHRA_2024_2025.csv,WARNING,1532,True,,,0,0,23,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EMUDHRA_2024_2025_clean.csv,
ENDURANCE_2024_2025.csv,WARNING,2250,True,,,0,0,159,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ENDURANCE_2024_2025_clean.csv,
ENGINERSIN_2024_2025.csv,WARNING,1461,True,,,0,0,24,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ENGINERSIN_2024_2025_clean.csv,
ENIL_2024_2025.csv,WARNING,1463,True,,,0,0,45,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ENIL_2024_2025_clean.csv,
ENTERO_2024_2025.csv,WARNING,1688,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ENTERO_2024_2025_clean.csv,
EPACK_2024_2025.csv,WARNING,1578,True,,,0,0,33,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EPACK_2024_2025_clean.csv,
EPIGRAL_2024_2025.csv,WARNING,1702,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EPIGRAL_2024_2025_clean.csv,
EPL_2024_2025.csv,WARNING,1765,True,,,0,0,11,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EPL_2024_2025_clean.csv,
EQUITASBNK_2025_2026.csv,WARNING,1600,True,,,0,0,78,False,2023-04-01 to 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31 | 2025-04-01 to 2026-03-31 | 2026-03-31,EQUITASBNK_2025_2026_clean.csv,
ERIS_2024_2025.csv,WARNING,1701,True,,,0,0,21,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ERIS_2024_2025_clean.csv,
ESABINDIA_2024_2025.csv,WARNING,1620,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ESABINDIA_2024_2025_clean.csv,
ESAFSFB_2024_2025.csv,WARNING,1611,True,,,0,0,51,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ESAFSFB_2024_2025_clean.csv,
ESCORTS_2024_2025.csv,WARNING,2182,True,,,0,0,63,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ESCORTS_2024_2025_clean.csv,
ESTER_2024_2025.csv,WARNING,1530,True,,,0,0,35,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ESTER_2024_2025_clean.csv,
ETERNAL_2024_2025.csv,WARNING,1924,True,,,0,0,10,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ETERNAL_2024_2025_clean.csv,
ETHOSLTD_2024_2025.csv,WARNING,1662,True,,,0,0,3,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,ETHOSLTD_2024_2025_clean.csv,
EUREKAFORB_2024_2025.csv,WARNING,1539,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EUREKAFORB_2024_2025_clean.csv,
EVEREADY_2024_2025.csv,WARNING,1743,True,,,0,0,20,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EVEREADY_2024_2025_clean.csv,
EVERESTIND_2024_2025.csv,WARNING,1588,True,,,0,0,33,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EVERESTIND_2024_2025_clean.csv,
EXCELINDUS_2024_2025.csv,WARNING,2062,True,,,0,0,38,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EXCELINDUS_2024_2025_clean.csv,
EXICOM_2024_2025.csv,WARNING,1660,True,,,0,0,10,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EXICOM_2024_2025_clean.csv,
EXIDEIND_2024_2025.csv,WARNING,2067,True,,,0,0,44,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EXIDEIND_2024_2025_clean.csv,
EXPLEOSOL_2024_2025.csv,WARNING,1551,True,,,0,0,52,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,EXPLEOSOL_2024_2025_clean.csv,
FACT_2024_2025.csv,WARNING,1946,True,,,0,0,50,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FACT_2024_2025_clean.csv,
FAIRCHEMOR_2024_2025.csv,WARNING,1518,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FAIRCHEMOR_2024_2025_clean.csv,
FAZE3Q_2024_2025.csv,WARNING,1652,True,,,0,0,41,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FAZE3Q_2024_2025_clean.csv,
FCL_2024_2025.csv,WARNING,1617,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FCL_2024_2025_clean.csv,
FDC_2024_2025.csv,WARNING,1706,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FDC_2024_2025_clean.csv,
FEDERALBNK_2024_2025.csv,WARNING,2081,True,,,0,0,39,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FEDERALBNK_2024_2025_clean.csv,
FEDFINA_2024_2025.csv,WARNING,1546,True,,,0,0,22,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FEDFINA_2024_2025_clean.csv,
FIEMIND_2024_2025.csv,WARNING,1604,True,,,0,0,37,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FIEMIND_2024_2025_clean.csv,
FILATEX_2024_2025.csv,WARNING,1511,True,,,0,0,41,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FILATEX_2024_2025_clean.csv,
FILATFASH_2024_2025.csv,WARNING,1401,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FILATFASH_2024_2025_clean.csv,
FINCABLES_2024_2025.csv,WARNING,1621,True,,,0,0,1,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FINCABLES_2024_2025_clean.csv,
FINEORG_2024_2025.csv,WARNING,1734,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FINEORG_2024_2025_clean.csv,
FINOPB_2024_2025.csv,WARNING,1527,True,,,0,0,82,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FINOPB_2024_2025_clean.csv,
FINPIPE_2024_2025.csv,WARNING,1826,True,,,0,0,40,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FINPIPE_2024_2025_clean.csv,
FIRSTCRY_2024_2025.csv,WARNING,1866,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FIRSTCRY_2024_2025_clean.csv,
FISCHER_2024_2025.csv,WARNING,1591,True,,,0,0,56,False,2022-04-01 to 2025-03-31 | 2023-04-01 to 2025-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FISCHER_2024_2025_clean.csv,
FIVESTAR_2024_2025.csv,WARNING,1639,True,,,0,0,39,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FIVESTAR_2024_2025_clean.csv,
FLAIR_2024_2025.csv,WARNING,1622,True,,,0,0,76,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FLAIR_2024_2025_clean.csv,
FLUOROCHEM_2024_2025.csv,WARNING,2140,True,,,0,0,44,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FLUOROCHEM_2024_2025_clean.csv,
FMGOETZE_2024_2025.csv,WARNING,1536,True,,,0,0,21,False,2022-04-01 to 2023-04-01 | 2023-04-01 to 2024-04-01 | 2024-04-01 | 2024-04-01 to 2025-03-31 | 2025-03-31,FMGOETZE_2024_2025_clean.csv,
FORCEMOT_2024_2025.csv,WARNING,1623,True,,,0,0,63,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FORCEMOT_2024_2025_clean.csv,
FORTIS_2024_2025.csv,WARNING,2060,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FORTIS_2024_2025_clean.csv,
FOSECOIND_2024_2024.csv,WARNING,1677,True,,,0,0,20,False,2022-01-01 to 2022-12-31 | 2023-01-01 to 2023-12-31 | 2023-12-31 | 2024-01-01 to 2024-12-31 | 2024-12-31,FOSECOIND_2024_2024_clean.csv,
FSL_2024_2025.csv,WARNING,1860,True,,,0,0,52,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FSL_2024_2025_clean.csv,
FUSION_2024_2025.csv,WARNING,1679,True,,,0,0,18,False,2022-03-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,FUSION_2024_2025_clean.csv,
